start_station_name,member_casual,rides_total,avg_trip_duration,max_trip_duration,min_trip_duration
Campbell Ave & North Ave,member,3944,13.190669371196753,479,1
Broadway & Wilson Ave,casual,3937,18.170434340868677,1289,1
Paulina St & Montrose Ave,member,3908,10.624360286591607,621,1
Lakefront Trail & Wilson Ave,member,3864,21.330486542443065,1337,1
Clarendon Ave & Junior Ter,casual,3848,23.367463617463613,1327,1
Damen Ave & Charleston St,member,3811,12.548674888480713,230,1
Dearborn St & Van Buren St,member,3801,11.30307813733228,644,1
Canal St & Jackson Blvd,casual,3787,17.889622392395037,1322,1
Ashland Ave & Grand Ave,member,3770,12.037400530503978,923,1
Aberdeen St & Jackson Blvd,casual,3752,17.370469083155648,1289,1
Leavitt St & Chicago Ave,member,3741,12.69339748730286,157,1
Sheridan Rd & Noyes St (NU),member,3723,11.852269674993284,1439,1
Lincoln Ave & Melrose St,member,3720,11.127419354838709,859,1
Clark St & Chicago Ave,casual,3707,17.464526571351488,1278,1
Harper Ave & 59th St,member,3699,10.050013517166803,727,1
Racine Ave & Washington Blvd,member,3699,9.8821303054879728,1178,1
Stetson Ave & South Water St,casual,3695,28.101759133964812,1107,1
Canal St & Monroe St,casual,3669,17.361133823930221,1311,1
LaSalle St & Jackson Blvd,casual,3668,22.684023991275897,1354,1
Wells St & Walton St,casual,3665,15.487312414733973,1426,1
Clark St & 9th St (AMLI),member,3650,10.759726027397262,594,1
Ashland Ave & Lake St,member,3641,9.7344136226311431,327,1
Western Ave & Winnebago Ave,casual,3628,17.307883131201763,940,1
Blue Island Ave & 18th St,member,3608,12.557372505543238,1079,1
Sangamon St & Lake St,casual,3607,19.294427502079287,1338,1
Spaulding Ave & Armitage Ave,member,3607,15.209869697809811,695,1
Leavitt St & Division St,member,3602,11.13964464186563,389,1
Noble St & Milwaukee Ave,member,3600,11.683888888888887,279,1
Cannon Dr & Fullerton Ave,casual,3586,35.572504182933621,1376,1
Michigan Ave & Ida B Wells Dr,member,3582,12.266331658291458,1247,1
Lincoln Ave & Belle Plaine Ave,member,3551,12.027879470571671,311,1
Carpenter St & Huron St,casual,3526,14.211003970504821,990,1
Clinton St & Tilden St,member,3522,8.1987507098239654,130,1
Calumet Ave & 18th St,casual,3512,31.632403189066057,1438,1
Artesian Ave & Hubbard St,member,3500,11.125428571428568,607,1
California Ave & Cortez St,member,3460,13.729479768786126,1368,1
Woodlawn Ave & 55th St,casual,3458,15.977443609022554,1406,1
Clifton Ave & Armitage Ave,casual,3455,16.786107091172209,1437,1
Wabash Ave & Adams St,casual,3441,28.403952339436216,1202,1
Green St & Randolph St*,member,3441,13.143272304562627,1018,1
Racine Ave & Randolph St,member,3439,10.533294562372783,815,1
Clark St & Leland Ave,casual,3408,15.482100938967136,874,1
State St & Harrison St,casual,3399,26.851426890261841,1294,1
State St & Van Buren St,casual,3395,24.755817378497788,875,1
Albany Ave & Bloomingdale Ave,member,3390,14.039528023598818,620,1
Larrabee St & Division St,casual,3384,13.386820330969268,431,1
Calumet Ave & 35th St,member,3380,10.684911242603549,1159,1
Aberdeen St & Randolph St,casual,3372,18.177046263345197,1116,1
Stave St & Armitage Ave,member,3363,13.307760927743088,496,1
LaSalle St & Adams St,member,3353,12.110348941246643,799,1
Morgan Ave & 14th Pl,member,3337,10.776745579862149,480,1
Humboldt Blvd & Armitage Ave,member,3332,14.060624249699883,913,1
Benson Ave & Church St,member,3327,12.183047790802524,293,1
Elston Ave & Cortland St,casual,3327,15.934174932371507,1434,1
Wells St & Polk St,casual,3324,16.244584837545123,575,1
Rush St & Hubbard St,casual,3310,25.035045317220536,1340,1
Desplaines St & Randolph St,casual,3299,19.110942709912102,1372,1
Franklin St & Monroe St,casual,3295,17.374810318664643,1093,1
Desplaines St & Jackson Blvd,casual,3280,17.547256097560975,921,1
Museum of Science and Industry,casual,3270,45.675840978593264,1316,1
Ashland Ave & Wrightwood Ave,member,3266,10.954072259644823,912,1
Buckingham Fountain,casual,3263,35.74164878945755,1330,1
Blackstone Ave & Hyde Park Blvd,member,3241,17.054612773835238,987,1
Damen Ave & Wellington Ave,member,3235,12.579598145285937,1264,1
Sheridan Rd & Buena Ave,casual,3214,14.20192906036092,1079,1
900 W Harrison St,casual,3173,15.560668137409392,1343,1
Sedgwick St & Schiller St,member,3152,11.228743654822335,1232,1
Ogden Ave & Congress Pkwy,member,3150,13.474603174603176,1123,1
Lincoln Ave & Waveland Ave,member,3147,12.797267238639973,144,1
Glenwood Ave & Morse Ave,member,3145,14.62511923688394,1205,1
Halsted St & Willow St,casual,3134,16.744416081684751,1343,1
Ravenswood Ave & Berteau Ave,member,3126,10.36084452975048,761,1
Morgan St & 18th St,member,3085,10.718638573743922,471,1
Michigan Ave & 18th St,casual,3083,27.627635420045419,1201,1
Damen Ave & Foster Ave,member,3072,13.123372395833332,938,1
Damen Ave & Chicago Ave,casual,3067,15.151613955004892,1278,1
Halsted St & Maxwell St,casual,3065,14.135073409461665,1137,1
Bissell St & Armitage Ave*,casual,3043,14.491948734801184,980,1
Paulina St & 18th St,member,3029,13.471112578408716,256,1
Wentworth Ave & 33rd St,member,2974,9.79119031607263,1352,1
Wabash Ave & 16th St,casual,2973,23.414059872182985,1363,1
Sheffield Ave & Willow St,casual,2961,15.570415400202636,1115,1
Ashland Ave & 13th St,member,2948,11.262550881953866,132,1
Orleans St & Chestnut St (NEXT Apts),casual,2939,12.082000680503569,1070,1
Franklin St & Adams St (Temp),casual,2922,21.648186173853524,1356,1
Morgan St & 31st St,member,2921,12.24443683669976,267,1
Sheridan Rd & Noyes St (NU),casual,2921,17.3440602533379,1002,1
Southport Ave & Clybourn Ave,casual,2920,16.905479452054795,1321,1
Southport Ave & Irving Park Rd,casual,2912,15.538118131868131,1144,1
Green St & Washington Blvd,casual,2910,21.347422680412379,1317,1
Delano Ct & Roosevelt Rd,casual,2874,22.321155184411975,1385,1
Ogden Ave & Race Ave,casual,2860,14.237062937062937,880,1
Damen Ave & Clybourn Ave,member,2857,14.611830591529575,884,1
Clark St & Bryn Mawr Ave,casual,2845,19.207732864674867,1092,1
Loomis St & Lexington St,casual,2845,13.06256590509666,880,1
California Ave & Francis Pl,member,2824,14.024787535410765,346,1
Aberdeen St & Monroe St,casual,2813,24.438677568432279,1439,1
Western Ave & Congress Pkwy,member,2812,12.15682788051209,345,1
Sheridan Rd & Argyle St,casual,2809,22.050551797792803,1369,1
Dearborn St & Adams St,casual,2805,24.90802139037433,1105,1
Larrabee St & Armitage Ave,casual,2802,15.933261955745895,1016,1
State St & Pearson St,casual,2801,24.139235987147448,1161,1
Wood St & Hubbard St,member,2775,12.415855855855856,479,1
Halsted St & 18th St,member,2774,11.716294160057675,254,1
Clark St & Montrose Ave,casual,2769,15.647165041531238,1381,1
Halsted St & Polk St,casual,2764,11.572358900144717,321,1
Eckhart Park,casual,2750,16.02,790,1
Ashland Ave & Blackhawk St,casual,2750,17.585454545454539,979,1
Ashland Ave & Grace St,casual,2721,15.743109151047404,1240,1
Marine Dr & Ainslie St,casual,2721,31.166482910694594,845,1
Clark St & Lunt Ave,member,2717,10.440559440559442,552,1
Buckingham Fountain (Temp),casual,2712,30.869100294985252,1055,1
Paulina Ave & North Ave,casual,2698,17.529651593773167,1272,1
Financial Pl & Ida B Wells Dr,casual,2697,20.899517982944008,1348,1
Morgan St & Polk St,casual,2689,12.268873187058386,1279,1
Damen Ave & Thomas St (Augusta Blvd),casual,2682,16.131245339299035,1165,1
California Ave & North Ave,member,2678,12.261389096340551,103,1
Blackstone Ave & 59th St,member,2671,8.1213028828154261,479,1
Shields Ave & 28th Pl,member,2666,11.107651912978247,788,1
Sheridan Rd & Loyola Ave,member,2646,13.6832955404384,1166,1
Leavitt St & North Ave,casual,2638,15.272554965883245,1065,1
Jefferson St & Monroe St,casual,2635,15.934724857685008,1291,1
Broadway & Argyle St,casual,2634,20.419514047076685,1423,1
Hampden Ct & Diversey Ave,member,2633,10.255981769844286,117,1
Racine Ave & Wrightwood Ave,casual,2633,14.685909608811242,1310,1
Fort Dearborn Dr & 31st St,member,2630,23.863117870722434,1029,1
Wentworth Ave & Cermak Rd,member,2604,14.021889400921658,1253,1
Broadway & Granville Ave,casual,2600,31.902307692307691,1011,1
Ashland Ave & Lake St,casual,2586,13.510827532869298,1405,1
Damen Ave & Division St,casual,2586,15.658932714617167,1171,1
Lake Park Ave & 56th St,casual,2572,19.831648522550552,1076,1
Orleans St & Hubbard St,casual,2572,14.627527216174181,518,1
Indiana Ave & 26th St,member,2561,12.030066380320189,115,1
Morgan St & Lake St*,casual,2541,17.333726879181423,958,1
Benson Ave & Church St,casual,2538,26.566587864460207,1408,1
California Ave & Altgeld St,member,2534,14.185082872928181,203,1
Elizabeth St & Randolph St,casual,2519,13.780468439857088,1364,1
McCormick Place,member,2510,14.652191235059762,1103,1
Leavitt St & Belmont Ave,member,2510,14.010358565737054,97,1
Greenview Ave & Diversey Pkwy,casual,2497,14.115738886663994,1398,1
Wacker Dr & Washington St,casual,2495,18.438877755511019,1147,1
Walsh Park,casual,2494,25.735765838011226,1396,1
Sangamon St & Washington Blvd,casual,2489,16.738047408597833,1317,1
Damen Ave & Sunnyside Ave,member,2481,12.513502619911325,781,1
Winchester Ave & Elston Ave,member,2479,14.405405405405403,775,1
Broadway & Thorndale Ave,casual,2478,31.140839386602103,1364,1
California Ave & Cortez St,casual,2471,16.6685552407932,1423,1
Rockwell St & Eastwood Ave,member,2469,13.300121506682867,574,1
Seeley Ave & Roscoe St,casual,2463,16.77425903369874,532,1
Lincoln Ave & Addison St,member,2462,13.558895207148661,1330,1
Damen Ave & Melrose Ave,member,2451,13.164014687882494,1194,1
Western Ave & Walton St,casual,2441,15.836132732486687,957,1
Lincoln Ave & Belmont Ave (Temp),member,2430,12.215226337448559,831,1
Larrabee St & North Ave,casual,2422,14.709331131296448,981,1
Wentworth Ave & Cermak Rd,casual,2402,32.054537885095755,1316,1
Western Ave & Leland Ave,casual,2398,19.121351125938283,1230,1
California Ave & Division St,member,2395,14.703966597077244,938,1
LaSalle St & Washington St,casual,2394,20.15831244778613,1106,1
Lake Park Ave & 35th St,member,2390,18.517991631799163,1155,1
Cannon Dr & Fullerton Ave,member,2376,16.458333333333325,575,1
Clark St & Ida B Wells Dr,casual,2368,24.712837837837832,1098,1
Emerald Ave & 28th St,member,2366,13.230769230769232,778,1
Chicago Ave & Sheridan Rd,member,2364,10.356598984771578,1252,1
Cornell Ave & Hyde Park Blvd,casual,2361,32.001694197373993,1318,1
Western Ave & Division St,casual,2356,17.01740237691002,1377,1
Western Ave & Roscoe St,member,2351,13.224159931943854,217,1
Milwaukee Ave & Rockwell St,member,2344,13.646757679180887,282,1
Damen Ave & Leland Ave,casual,2318,15.419327006039691,1436,1
Halsted St & 35th St,member,2311,11.785807009952402,278,1
Damen Ave & Charleston St,casual,2307,15.779367143476376,1031,1
Southport Ave & Clark St,member,2299,10.775554588951717,388,1
Humboldt Blvd & Armitage Ave,casual,2297,18.05398345668263,1186,1
Lake Park Ave & 53rd St,casual,2290,31.878602620087332,1162,1
Clinton St & Roosevelt Rd,casual,2273,17.532336119665647,927,1
Dearborn St & Van Buren St,casual,2267,27.004852227613586,1371,1
Talman Ave & Addison St,member,2266,15.907325684024713,1115,1
Lincoln Ave & Byron St,member,2251,13.457574411372722,78,1
Broadway & Berwyn Ave,casual,2246,19.366874443455028,1109,1
Winthrop Ave & Lawrence Ave,casual,2245,17.771937639198224,988,1
Fort Dearborn Dr & 31st St,casual,2243,46.8372715113687,1399,1
Clark St & Elmdale Ave,member,2237,14.190433616450601,1357,1
Wolcott (Ravenswood) Ave & Montrose Ave,casual,2225,14.710561797752806,1439,1
Calumet Ave & 21st St,casual,2218,37.383228133453557,1365,1
Wells St & Institute Pl,casual,2208,14.181159420289857,644,1
Canal St & Harrison St,member,2205,8.9501133786848079,886,1
Clark St & Schreiber Ave,member,2200,13.828636363636367,1187,1
Kedzie Ave & Palmer Ct,member,2196,13.94808743169399,479,1
Claremont Ave & Hirsch St,member,2194,11.44211485870556,1364,1
Clark St & 9th St (AMLI),casual,2183,21.422812643151627,1289,1
Clarendon Ave & Leland Ave,casual,2181,23.415405777166438,1238,1
Campbell Ave & Montrose Ave,member,2181,12.157267308574049,280,1
Field Museum,member,2180,19.28119266055046,1174,1
May St & Taylor St,casual,2178,15.924701561065197,742,1
Racine Ave & 18th St,casual,2177,16.507119889756549,694,1
Ashland Ave & Wellington Ave,casual,2177,15.587046394120346,1429,1
Chicago Ave & Sheridan Rd,casual,2172,27.323664825046041,1261,1
Racine Ave & 15th St,member,2168,11.998616236162361,96,1
N Green St & W Lake St,casual,2158,12.993512511584802,120,1
Campbell Ave & North Ave,casual,2152,16.244888475836433,1124,1
Richmond St & Diversey Ave,member,2147,15.252911038658594,1225,1
Green St & Randolph St*,casual,2143,18.071861875874937,748,1
Greenview Ave & Jarvis Ave,member,2117,12.644307982994805,245,1
California Ave & Montrose Ave,member,2115,18.223167848699759,1390,1
Ellis Ave & 58th St,casual,2113,16.736393752957881,1204,1
Sheridan Rd & Columbia Ave,member,2108,15.623814041745732,895,1
Wood St & Webster Ave,member,2100,12.838571428571429,560,1
Fairbanks St & Superior St,casual,2088,29.545498084291189,1127,1
Broadway & Ridge Ave,casual,2087,24.686631528509821,1301,1
St. Louis Ave & Fullerton Ave,member,2081,12.408938010571843,293,1
Canal St & Taylor St,casual,2077,17.76697159364468,1409,1
Damen Ave & Wellington Ave,casual,2059,16.266634288489559,1436,1
Lincoln Ave & Sunnyside Ave,casual,2042,16.42556317335945,649,1
Ashland Ave & Wrightwood Ave,casual,2041,15.856932876041157,1064,1
Sheridan Rd & Loyola Ave,casual,2037,31.428080510554739,1041,1
Ogden Ave & Roosevelt Rd,member,2027,13.173655648741983,129,1
Sheridan Rd & Lawrence Ave,casual,2024,21.359683794466406,1425,1
W Armitage Ave & N Sheffield Ave,member,2016,8.8740079365079367,347,1
Milwaukee Ave & Fullerton Ave,member,2013,11.326875310481869,117,1
Wentworth Ave & Cermak Rd*,member,2003,14.322516225661509,323,1
Clinton St & 18th St,member,2001,14.205897051474262,422,1
Calumet Ave & 21st St,member,2000,14.692,224,1
Spaulding Ave & Armitage Ave,casual,1994,19.516048144433295,1419,1
Leavitt St & Lawrence Ave,member,1987,11.641670860593859,133,1
Morgan St & 18th St,casual,1978,17.189585439838226,1268,1
Leavitt St & Chicago Ave,casual,1972,16.642494929006091,1099,1
Wabash Ave & Cermak Rd,member,1970,12.848730964467006,713,1
Wood St & Chicago Ave,casual,1968,15.139227642276424,311,1
Halsted St & Roosevelt Rd,casual,1952,15.423668032786885,913,1
Kimball Ave & Belmont Ave,member,1950,12.915897435897437,185,1
Ada St & Washington Blvd,casual,1947,15.361581920903953,973,1
N Carpenter St & W Lake St,member,1937,10.068662880743418,150,1
Leavitt St & Belmont Ave,casual,1933,17.833419555095713,1296,1
Sedgwick St & Schiller St,casual,1929,15.649559357179887,446,1
Museum of Science and Industry,member,1926,23.050363447559704,1220,1
Albany Ave & Bloomingdale Ave,casual,1925,21.682077922077919,1229,1
Leavitt St & Armitage Ave,casual,1921,18.347214992191567,1304,1
Halsted St & Archer Ave,member,1918,9.5125130344108442,313,1
Ashland Ave & Chicago Ave,casual,1913,16.336644014636697,728,1
Greenwood Ave & 47th St,member,1907,16.626114315679072,479,1
Logan Blvd & Elston Ave,casual,1906,14.802203567681007,1427,1
W Oakdale Ave & N Broadway,member,1903,10.583289542827115,136,1
Ashland Ave & Belle Plaine Ave,member,1895,11.985751978891821,126,1
Ashland Ave & Augusta Blvd,casual,1891,17.140666314119514,1430,1
Leavitt St & Addison St,member,1886,14.243372216330856,356,1
Larrabee St & Oak St,casual,1884,13.368365180467093,439,1
Wood St & Augusta Blvd,casual,1878,14.94462193823216,212,1
Woodlawn Ave & 58th St,member,1871,9.518439337252806,708,1
Damen Ave & Foster Ave,casual,1866,15.028938906752412,1249,1
Western Ave & Monroe St,member,1861,13.334228909188607,755,1
Milwaukee Ave & Rockwell St,casual,1859,14.679397525551373,554,1
Lincoln Ave & Roscoe St*,casual,1858,15.086114101184066,878,1
Fort Dearborn Dr & 31st St*,member,1855,22.403773584905657,1090,1
Halsted St & 21st St,member,1831,13.645002730748228,1200,1
Blue Island Ave & 18th St,casual,1830,17.802732240437159,951,1
Campbell Ave & Fullerton Ave,member,1820,14.005494505494507,336,1
Hoyne Ave & Balmoral Ave,member,1817,10.656576774903685,153,1
Lincoln Ave & Belle Plaine Ave,casual,1813,15.800882515168228,1375,1
University Ave & 59th St,member,1802,6.4517203107658156,479,1
Damen Ave & Madison St,member,1801,14.159911160466409,500,1
Laflin St & Cullerton St,member,1798,14.052836484983313,212,1
Damen Ave & Clybourn Ave,casual,1797,17.132999443516972,1411,1
Damen Ave & Grand Ave,casual,1793,17.1154489682097,1097,1
Kedzie Ave & Palmer Ct,casual,1786,20.395856662933934,1436,1
Washtenaw Ave & Lawrence Ave,member,1777,13.686550365785033,93,1
California Ave & Fletcher St,member,1754,15.089509692132273,791,1
Orleans St & Elm St,casual,1752,17.740296803652971,918,1
University Library (NU),member,1748,13.263729977116705,1083,1
Leavitt St & Division St,casual,1748,15.994279176201371,1290,1
State St & 19th St,member,1743,14.074584050487664,202,1
Oakley Ave & Irving Park Rd,member,1739,12.03450258769408,292,1
Central Park Ave & Elbridge Ave,member,1739,15.993674525589419,161,1
Clark St & Columbia Ave,member,1731,9.7712305025996535,99,1
California Ave & Francis Pl,casual,1730,18.724855491329478,1429,1
Elston Ave & Wabansia Ave,member,1728,15.487268518518519,258,1
Noble St & Milwaukee Ave,casual,1723,15.674405107370864,1081,1
Buckingham Fountain (Temp),member,1722,14.6602787456446,401,1
Damen Ave & Wabansia Ave,member,1720,11.44186046511628,74,1
Damen Ave & Walnut (Lake) St,member,1715,15.184256559766766,1160,1
Ashland Ave & Grand Ave,casual,1704,16.183098591549292,672,1
LaSalle St & Adams St,casual,1677,26.68932617769827,1231,1
Elizabeth St & Fulton St,casual,1672,16.142942583732054,1417,1
Clinton St & Tilden St,casual,1667,18.4751049790042,1007,1
Milwaukee Ave & Fullerton Ave,casual,1663,12.024052916416116,141,1
California Ave & Division St,casual,1662,18.508423586040912,597,1
Ellis Ave & 53rd St,casual,1661,14.865743527995182,1123,1
Ravenswood Ave & Irving Park Rd,casual,1658,14.951749095295538,436,1
Stave St & Armitage Ave,casual,1657,18.325890162945079,811,1
Clark St & Lunt Ave,casual,1635,12.996941896024463,1095,1
Wentworth Ave & Cermak Rd*,casual,1618,24.398022249690978,232,1
Paulina St & Howard St,member,1613,11.414135151890886,329,1
Troy St & Elston Ave,member,1605,15.504049844236762,1052,1
